DB_ID,INDEX
DB06196,1870
DB06198,1871
DB06199,1872
DB06200,1873
DB06201,1874
DB06202,1875
DB06203,1876
DB06204,1877
DB06206,1878
DB06207,1879
DB06209,1880
DB06210,1881
DB06211,1882
DB06212,1883
DB06213,1884
DB06215,1885
DB06216,1886
DB06217,1887
DB06218,1888
DB06219,1889
DB06224,1890
DB06228,1891
DB06230,1892
DB06233,1893
DB06234,1894
DB06235,1895
DB06237,1896
DB06240,1897
DB06241,1898
DB06243,1899
DB06245,1900
DB06246,1901
DB06250,1902
DB06251,1903
DB06255,1904
DB06261,1905
DB06262,1906
DB06263,1907
DB06264,1908
DB06266,1909
DB06267,1910
DB06268,1911
DB06271,1912
DB06272,1913
DB06273,1914
DB06274,1915
DB06282,1916
DB06283,1917
DB06285,1918
DB06287,1919
DB06288,1920
DB06290,1921
DB06292,1922
DB06293,1923
DB06294,1924
DB06302,1925
DB06310,1926
DB06317,1927
DB06318,1928
DB06325,1929
DB06334,1930
DB06335,1931
DB06342,1932
DB06343,1933
DB06358,1934
DB06360,1935
DB06366,1936
DB06370,1937
DB06371,1938
DB06372,1939
DB06379,1940
DB06395,1941
DB06401,1942
DB06402,1943
DB06403,1944
DB06404,1945
DB06406,1946
DB06410,1947
DB06412,1948
DB06413,1949
DB06414,1950
DB06415,1951
DB06419,1952
DB06420,1953
DB06421,1954
DB06422,1955
DB06423,1956
DB06433,1957
DB06436,1958
DB06440,1959
DB06441,1960
DB06442,1961
DB06445,1962
DB06446,1963
DB06448,1964
DB06458,1965
DB06461,1966
DB06467,1967
DB06468,1968
DB06469,1969
DB06470,1970
DB06478,1971
DB06479,1972
DB06480,1973
DB06506,1974
DB06510,1975
DB06512,1976
DB06527,1977
DB06529,1978
DB06532,1979
DB06534,1980
DB06535,1981
DB06543,1982
DB06550,1983
DB06554,1984
DB06557,1985
DB06558,1986
DB06575,1987
DB06579,1988
DB06582,1989
DB06584,1990
DB06587,1991
DB06589,1992
DB06590,1993
DB06594,1994
DB06595,1995
DB06599,1996
DB06600,1997
DB06602,1998
DB06603,1999
DB06605,2000
DB06606,2001
DB06607,2002
DB06608,2003
DB06611,2004
DB06612,2005
DB06614,2006
DB06616,2007
DB06623,2008
DB06626,2009
DB06635,2010
DB06636,2011
DB06637,2012
DB06643,2013
DB06647,2014
DB06650,2015
DB06652,2016
DB06654,2017
DB06655,2018
DB06659,2019
DB06660,2020
DB06662,2021
DB06663,2022
DB06670,2023
DB06674,2024
DB06678,2025
DB06679,2026
DB06680,2027
DB06681,2028
DB06683,2029
DB06684,2030
DB06685,2031
DB06688,2032
DB06689,2033
DB06690,2034
DB06691,2035
DB06692,2036
DB06693,2037
DB06694,2038
DB06695,2039
DB06696,2040
DB06697,2041
DB06698,2042
DB06699,2043
DB06700,2044
DB06701,2045
DB06702,2046
DB06704,2047
DB06705,2048
DB06706,2049
DB06707,2050
DB06708,2051
DB06709,2052
DB06710,2053
DB06711,2054
DB06712,2055
DB06713,2056
DB06715,2057
DB06716,2058
DB06717,2059
DB06718,2060
DB06719,2061
DB06721,2062
DB06723,2063
DB06724,2064
DB06725,2065
DB06726,2066
DB06727,2067
DB06728,2068
DB06729,2069
DB06730,2070
DB06731,2071
DB06732,2072
DB06733,2073
DB06734,2074
DB06735,2075
DB06736,2076
DB06737,2077
DB06738,2078
DB06739,2079
DB06741,2080
DB06742,2081
DB06748,2082
DB06749,2083
DB06751,2084
DB06754,2085
DB06755,2086
DB06756,2087
DB06759,2088
DB06761,2089
DB06762,2090
DB06763,2091
DB06764,2092
DB06766,2093
DB06767,2094
DB06769,2095
DB06770,2096
DB06771,2097
DB06772,2098
DB06773,2099
DB06774,2100
DB06777,2101
DB06778,2102
DB06779,2103
DB06780,2104
DB06781,2105
DB06782,2106
DB06783,2107
DB06787,2108
DB06788,2109
DB06789,2110
DB06791,2111
DB06792,2112
DB06793,2113
DB06794,2114
DB06795,2115
DB06796,2116
DB06797,2117
DB06799,2118
DB06800,2119
DB06802,2120
DB06803,2121
DB06804,2122
DB06807,2123
DB06809,2124
DB06810,2125
DB06811,2126
DB06813,2127
DB06814,2128
DB06816,2129
DB06817,2130
DB06819,2131
DB06820,2132
DB06821,2133
DB06822,2134
DB06823,2135
DB06824,2136
DB06825,2137
DB06826,2138
DB06827,2139
DB07069,2140
DB07232,2141
DB07347,2142
DB07348,2143
DB07374,2144
DB07402,2145
DB07447,2146
DB07477,2147
DB07558,2148
DB07565,2149
DB07615,2150
DB07637,2151
DB07706,2152
DB07715,2153
DB07720,2154
DB07744,2155
DB07767,2156
DB07768,2157
DB07780,2158
DB07841,2159
DB07931,2160
DB07954,2161
DB07996,2162
DB08059,2163
DB08162,2164
DB08167,2165
DB08188,2166
DB08313,2167
DB08329,2168
DB08382,2169
DB08399,2170
DB08437,2171
DB08439,2172
DB08455,2173
DB08496,2174
DB08550,2175
DB08619,2176
DB08621,2177
DB08626,2178
DB08633,2179
DB08735,2180
DB08736,2181
DB08794,2182
DB08795,2183
DB08796,2184
DB08797,2185
DB08798,2186
DB08799,2187
DB08800,2188
DB08801,2189
DB08802,2190
DB08804,2191
DB08805,2192
DB08806,2193
DB08807,2194
DB08808,2195
DB08810,2196
DB08811,2197
DB08813,2198
DB08814,2199
DB08815,2200
DB08816,2201
DB08819,2202
DB08820,2203
DB08822,2204
DB08824,2205
DB08826,2206
DB08827,2207
DB08828,2208
DB08830,2209
DB08833,2210
DB08834,2211
DB08835,2212
DB08836,2213
DB08837,2214
DB08838,2215
DB08839,2216
DB08840,2217
DB08841,2218
DB08843,2219
DB08844,2220
DB08846,2221
DB08860,2222
DB08861,2223
DB08862,2224
DB08864,2225
DB08865,2226
DB08867,2227
DB08868,2228
DB08869,2229
DB08870,2230
DB08871,2231
DB08872,2232
DB08873,2233
DB08874,2234
DB08875,2235
DB08877,2236
DB08878,2237
DB08879,2238
DB08880,2239
DB08881,2240
DB08882,2241
DB08883,2242
DB08884,2243
DB08885,2244
DB08886,2245
DB08887,2246
DB08889,2247
DB08890,2248
DB08892,2249
DB08893,2250
DB08894,2251
DB08895,2252
DB08896,2253
DB08897,2254
DB08898,2255
DB08899,2256
DB08900,2257
DB08901,2258
DB08902,2259
DB08903,2260
DB08904,2261
DB08905,2262
DB08906,2263
DB08907,2264
DB08908,2265
DB08909,2266
DB08910,2267
DB08911,2268
DB08912,2269
DB08913,2270
DB08916,2271
DB08917,2272
DB08918,2273
DB08921,2274
DB08922,2275
DB08925,2276
DB08927,2277
DB08930,2278
DB08931,2279
DB08932,2280
DB08933,2281
DB08934,2282
DB08935,2283
DB08936,2284
DB08938,2285
DB08940,2286
DB08941,2287
DB08942,2288
DB08943,2289
DB08947,2290
DB08949,2291
DB08950,2292
DB08951,2293
DB08952,2294
DB08953,2295
DB08954,2296
DB08955,2297
DB08957,2298
DB08958,2299
DB08960,2300
DB08961,2301
DB08962,2302
DB08964,2303
DB08965,2304
DB08967,2305
DB08970,2306
DB08971,2307
DB08972,2308
DB08974,2309
DB08976,2310
DB08980,2311
DB08981,2312
DB08983,2313
DB08984,2314
DB08985,2315
DB08986,2316
DB08987,2317
DB08991,2318
DB08992,2319
DB08993,2320
DB08994,2321
DB08996,2322
DB08997,2323
DB08999,2324
DB09000,2325
DB09001,2326
DB09005,2327
DB09007,2328
DB09008,2329
DB09009,2330
DB09010,2331
DB09011,2332
DB09013,2333
DB09014,2334
DB09015,2335
DB09016,2336
DB09017,2337
DB09018,2338
DB09020,2339
DB09021,2340
DB09022,2341
DB09023,2342
DB09026,2343
DB09027,2344
DB09029,2345
DB09030,2346
DB09031,2347
DB09033,2348
DB09034,2349
DB09035,2350
DB09036,2351
DB09037,2352
DB09038,2353
DB09039,2354
DB09040,2355
DB09041,2356
DB09042,2357
DB09043,2358
DB09045,2359
DB09046,2360
DB09048,2361
DB09049,2362
DB09050,2363
DB09052,2364
DB09053,2365
DB09054,2366
DB09055,2367
DB09056,2368
DB09057,2369
DB09059,2370
DB09060,2371
DB09061,2372
DB09062,2373
DB09063,2374
DB09064,2375
DB09065,2376
DB09066,2377
DB09067,2378
DB09068,2379
DB09069,2380
DB09070,2381
DB09071,2382
DB09072,2383
DB09073,2384
DB09074,2385
DB09075,2386
DB09076,2387
DB09077,2388
DB09078,2389
DB09079,2390
DB09080,2391
DB09081,2392
DB09082,2393
DB09083,2394
DB09084,2395
DB09085,2396
DB09087,2397
DB09089,2398
DB09090,2399
DB09091,2400
DB09092,2401
DB09093,2402
DB09094,2403
DB09095,2404
DB09096,2405
DB09097,2406
DB09098,2407
DB09099,2408
DB09100,2409
DB09101,2410
DB09102,2411
DB09103,2412
DB09104,2413
DB09105,2414
DB09106,2415
DB09107,2416
DB09109,2417
DB09111,2418
DB09112,2419
DB09113,2420
DB09116,2421
DB09117,2422
DB09118,2423
DB09119,2424
DB09121,2425
DB09122,2426
DB09123,2427
DB09124,2428
DB09125,2429
DB09128,2430
DB09129,2431
DB09130,2432
DB09132,2433
DB09133,2434
DB09134,2435
DB09135,2436
DB09136,2437
DB09137,2438
DB09138,2439
DB09139,2440
DB09142,2441
DB09143,2442
DB09146,2443
DB09147,2444
DB09148,2445
DB09149,2446
DB09153,2447
DB09154,2448
DB09156,2449
DB09161,2450
DB09163,2451
DB09164,2452
DB09165,2453
DB09166,2454
DB09167,2455
DB09174,2456
DB09183,2457
DB09184,2458
DB09185,2459
DB09186,2460
DB09187,2461
DB09190,2462
DB09194,2463
DB09195,2464
DB09198,2465
DB09199,2466
DB09200,2467
DB09201,2468
DB09202,2469
DB09203,2470
DB09204,2471
DB09205,2472
DB09206,2473
DB09207,2474
DB09208,2475
DB09209,2476
DB09210,2477
DB09211,2478
DB09212,2479
DB09213,2480
DB09214,2481
DB09215,2482
DB09216,2483
DB09217,2484
DB09218,2485
DB09219,2486
DB09220,2487
DB09221,2488
DB09222,2489
DB09223,2490
DB09224,2491
DB09225,2492
DB09226,2493
DB09227,2494
DB09228,2495
DB09229,2496
DB09230,2497
DB09231,2498
DB09232,2499
DB09234,2500
DB09235,2501
DB09236,2502
DB09238,2503
DB09239,2504
DB09240,2505
DB09241,2506
DB09242,2507
DB09243,2508
DB09244,2509
DB09245,2510
DB09246,2511
DB09247,2512
DB09248,2513
DB09249,2514
DB09250,2515
DB09251,2516
DB09252,2517
DB09253,2518
DB09254,2519
DB09255,2520
DB09256,2521
DB09257,2522
DB09258,2523
DB09259,2524
DB09260,2525
DB09261,2526
DB09262,2527
DB09263,2528
DB09264,2529
DB09265,2530
DB09266,2531
DB09267,2532
DB09268,2533
DB09269,2534
DB09270,2535
DB09271,2536
DB09272,2537
DB09273,2538
DB09274,2539
DB09275,2540
DB09276,2541
DB09277,2542
DB09278,2543
DB09279,2544
DB09280,2545
DB09281,2546
DB09282,2547
DB09283,2548
DB09284,2549
DB09285,2550
DB09286,2551
DB09287,2552
DB09288,2553
DB09289,2554
DB09290,2555
DB09291,2556
DB09292,2557
DB09293,2558
DB09295,2559
DB09296,2560
DB09297,2561
DB09298,2562
DB09299,2563
DB09300,2564
DB09301,2565
DB09302,2566
DB09303,2567
DB09304,2568
DB09305,2569
DB09307,2570
DB09308,2571
DB09309,2572
DB09310,2573
DB09311,2574
DB09312,2575
DB09317,2576
DB09318,2577
DB09319,2578
DB09320,2579
DB09321,2580
DB09322,2581
DB09324,2582
DB09325,2583
DB09327,2584
DB09328,2585
DB09329,2586
DB09330,2587
DB09331,2588
DB09335,2589
DB09338,2590
DB09341,2591
DB09342,2592
DB09343,2593
DB09344,2594
DB09345,2595
DB09351,2596
DB09352,2597
DB09357,2598
DB09363,2599
DB09369,2600
DB09371,2601
DB09374,2602
DB09378,2603
DB09381,2604
DB09383,2605
DB09389,2606
DB09394,2607
DB09395,2608
DB09401,2609
DB09407,2610
DB09409,2611
DB09413,2612
DB09414,2613
DB09418,2614
DB09421,2615
DB09449,2616
DB09456,2617
DB09459,2618
DB09462,2619
DB09472,2620
DB09477,2621
DB09481,2622
DB09483,2623
DB09484,2624
DB09488,2625
DB09496,2626
DB09499,2627
DB09501,2628
DB09502,2629
DB09507,2630
DB09511,2631
DB09516,2632
DB09517,2633
DB09527,2634
DB09532,2635
DB09536,2636
DB09539,2637
DB09543,2638
DB09546,2639
DB09555,2640
DB09559,2641
DB09561,2642
DB09564,2643
DB09568,2644
DB09570,2645
DB10062,2646
DB10276,2647
DB10283,2648
DB10317,2649
DB10318,2650
DB10343,2651
DB10349,2652
DB10351,2653
DB10353,2654
DB10365,2655
DB10366,2656
DB10370,2657
DB10379,2658
DB10389,2659
DB10394,2660
DB10395,2661
DB10403,2662
DB10404,2663
DB10489,2664
DB10494,2665
DB10532,2666
DB10583,2667
DB10584,2668
DB10631,2669
DB10675,2670
DB10676,2671
DB10713,2672
DB10714,2673
DB10715,2674
DB10716,2675
DB10717,2676
DB10719,2677
DB10769,2678
DB10803,2679
DB10804,2680
DB10805,2681
DB10836,2682
DB10879,2683
DB10949,2684
DB10962,2685
DB10963,2686
DB10964,2687
DB10966,2688
DB10982,2689
DB10989,2690
DB11003,2691
DB11050,2692
DB11051,2693
DB11057,2694
DB11059,2695
DB11068,2696
DB11074,2697
DB11077,2698
DB11079,2699
DB11085,2700
DB11089,2701
DB11090,2702
DB11091,2703
DB11093,2704
DB11094,2705
DB11095,2706
DB11097,2707
DB11098,2708
DB11102,2709
DB11107,2710
DB11110,2711
DB11113,2712
DB11114,2713
DB11119,2714
DB11121,2715
DB11124,2716
DB11126,2717
DB11127,2718
DB11130,2719
DB11133,2720
DB11135,2721
DB11136,2722
DB11145,2723
DB11148,2724
DB11153,2725
DB11154,2726
DB11156,2727
DB11164,2728
DB11166,2729
DB11168,2730
DB11171,2731
DB11175,2732
DB11181,2733
DB11189,2734
DB11198,2735
DB11199,2736
DB11210,2737
DB11228,2738
DB11230,2739
DB11231,2740
DB11235,2741
DB11238,2742
DB11239,2743
DB11248,2744
DB11251,2745
DB11254,2746
DB11256,2747
DB11268,2748
DB11273,2749
DB11274,2750
DB11278,2751
DB11281,2752
DB11304,2753
DB11311,2754
DB11312,2755
DB11315,2756
DB11328,2757
DB11330,2758
DB11338,2759
DB11348,2760
DB11358,2761
DB11362,2762
DB11363,2763
DB11364,2764
DB11365,2765
DB11366,2766
DB11367,2767
DB11371,2768
DB11372,2769
DB11373,2770
DB11376,2771
DB11380,2772
DB11390,2773
DB11397,2774
DB11408,2775
DB11409,2776
DB11411,2777
DB11413,2778
DB11421,2779
DB11425,2780
DB11428,2781
DB11429,2782
DB11430,2783
DB11431,2784
DB11432,2785
DB11446,2786
DB11447,2787
DB11448,2788
DB11450,2789
DB11454,2790
DB11455,2791
DB11458,2792
DB11461,2793
DB11466,2794
DB11468,2795
DB11471,2796
DB11473,2797
DB11475,2798
DB11477,2799
DB11478,2800
DB11480,2801
DB11481,2802
DB11487,2803
DB11490,2804
DB11491,2805
DB11496,2806
DB11510,2807
DB11512,2808
DB11518,2809
DB11526,2810
DB11529,2811
DB11560,2812
DB11567,2813
DB11569,2814
DB11574,2815
DB11575,2816
DB11576,2817
DB11577,2818
DB11580,2819
DB11581,2820
DB11582,2821
DB11586,2822
DB11587,2823
DB11591,2824
DB11593,2825
DB11595,2826
DB11596,2827
DB11598,2828
DB11603,2829
DB11604,2830
DB11606,2831
DB11609,2832
DB11613,2833
DB11614,2834
DB11616,2835
DB11617,2836
DB11618,2837
DB11619,2838
DB11621,2839
DB11622,2840
DB11623,2841
DB11624,2842
DB11627,2843
DB11630,2844
DB11632,2845
DB11633,2846
DB11635,2847
DB11636,2848
DB11637,2849
DB11638,2850
DB11640,2851
DB11641,2852
DB11642,2853
DB11646,2854
DB11657,2855
DB11660,2856
DB11661,2857
DB11664,2858
DB11668,2859
DB11672,2860
DB11674,2861
DB11675,2862
DB11678,2863
DB11680,2864
DB11685,2865
DB11686,2866
DB11687,2867
DB11689,2868
DB11691,2869
DB11693,2870
DB11696,2871
DB11697,2872
DB11698,2873
DB11699,2874
DB11703,2875
DB11707,2876
DB11712,2877
DB11714,2878
DB11715,2879
DB11716,2880
DB11718,2881
DB11723,2882
DB11730,2883
DB11731,2884
DB11732,2885
DB11737,2886
DB11738,2887
DB11742,2888
DB11744,2889
DB11746,2890
DB11750,2891
DB11751,2892
DB11752,2893
DB11753,2894
DB11755,2895
DB11756,2896
DB11758,2897
DB11760,2898
DB11767,2899
DB11770,2900
DB11771,2901
DB11774,2902
DB11776,2903
DB11779,2904
DB11783,2905
DB11785,2906
DB11789,2907
DB11792,2908
DB11799,2909
DB11800,2910
DB11803,2911
DB11805,2912
DB11808,2913
DB11812,2914
DB11817,2915
DB11823,2916
DB11826,2917
DB11827,2918
DB11828,2919
DB11830,2920
DB11832,2921
DB11834,2922
DB11840,2923
DB11841,2924
DB11842,2925
DB11844,2926
DB11849,2927
DB11855,2928
DB11856,2929
DB11857,2930
DB11859,2931
DB11860,2932
DB11862,2933
DB11866,2934
DB11868,2935
DB11869,2936
DB11871,2937
DB11875,2938
DB11886,2939
DB11889,2940
DB11891,2941
DB11892,2942
DB11898,2943
DB11901,2944
DB11903,2945
DB11904,2946
DB11912,2947
DB11914,2948
DB11915,2949
DB11919,2950
DB11921,2951
DB11935,2952
DB11936,2953
DB11943,2954
DB11945,2955
DB11948,2956
DB11950,2957
DB11952,2958
DB11956,2959
DB11957,2960
DB11959,2961
DB11960,2962
DB11963,2963
DB11964,2964
DB11967,2965
DB11972,2966
DB11973,2967
DB11976,2968
DB11978,2969
DB11979,2970
DB11984,2971
DB11986,2972
DB11988,2973
DB11989,2974
DB11992,2975
DB11994,2976
DB11995,2977
DB11998,2978
DB12001,2979
DB12007,2980
DB12010,2981
DB12013,2982
DB12017,2983
DB12020,2984
DB12023,2985
DB12025,2986
DB12026,2987
DB12028,2988
DB12034,2989
DB12035,2990
DB12037,2991
DB12038,2992
DB12048,2993
DB12051,2994
DB12053,2995
DB12054,2996
DB12056,2997
DB12057,2998
DB12070,2999
DB12071,3000
DB12073,3001
DB12080,3002
DB12081,3003
DB12082,3004
DB12083,3005
DB12086,3006
DB12089,3007
DB12090,3008
DB12092,3009
DB12093,3010
DB12097,3011
DB12100,3012
DB12102,3013
DB12104,3014
DB12105,3015
DB12107,3016
DB12110,3017
DB12111,3018
DB12112,3019
DB12118,3020
DB12119,3021
DB12124,3022
DB12126,3023
DB12127,3024
DB12130,3025
DB12131,3026
DB12137,3027
DB12141,3028
DB12142,3029
DB12148,3030
DB12149,3031
DB12151,3032
DB12156,3033
DB12159,3034
DB12160,3035
DB12161,3036
DB12163,3037
DB12169,3038
DB12174,3039
DB12177,3040
DB12179,3041
DB12182,3042
DB12184,3043
DB12185,3044
DB12189,3045
DB12193,3046
DB12194,3047
DB12202,3048
DB12205,3049
DB12208,3050
DB12212,3051
DB12213,3052
DB12216,3053
DB12221,3054
DB12225,3055
DB12229,3056
DB12230,3057
DB12231,3058
DB12240,3059
DB12243,3060
DB12245,3061
DB12246,3062
DB12247,3063
DB12248,3064
DB12250,3065
DB12257,3066
DB12258,3067
DB12259,3068
DB12261,3069
DB12264,3070
DB12266,3071
DB12267,3072
DB12268,3073
DB12273,3074
DB12274,3075
DB12278,3076
DB12279,3077
DB12286,3078
DB12289,3079
DB12290,3080
DB12293,3081
DB12301,3082
DB12307,3083
DB12308,3084
DB12313,3085
DB12314,3086
DB12319,3087
DB12321,3088
DB12323,3089
DB12329,3090
DB12332,3091
DB12335,3092
DB12338,3093
DB12339,3094
DB12340,3095
DB12343,3096
DB12352,3097
DB12355,3098
DB12361,3099
DB12363,3100
DB12364,3101
DB12376,3102
DB12377,3103
DB12379,3104
DB12381,3105
DB12382,3106
DB12386,3107
DB12391,3108
DB12395,3109
DB12396,3110
DB12399,3111
DB12401,3112
DB12406,3113
DB12409,3114
DB12412,3115
DB12416,3116
DB12417,3117
DB12422,3118
DB12425,3119
DB12427,3120
DB12431,3121
DB12445,3122
DB12447,3123
DB12455,3124
DB12456,3125
DB12459,3126
DB12461,3127
DB12465,3128
DB12474,3129
DB12478,3130
DB12480,3131
DB12483,3132
DB12487,3133
DB12489,3134
DB12492,3135
DB12498,3136
DB12499,3137
DB12515,3138
DB12518,3139
DB12520,3140
DB12523,3141
DB12525,3142
DB12530,3143
DB12531,3144
DB12532,3145
DB12534,3146
DB12537,3147
DB12543,3148
DB12545,3149
DB12549,3150
DB12551,3151
DB12553,3152
DB12554,3153
DB12560,3154
DB12565,3155
DB12568,3156
DB12576,3157
DB12578,3158
DB12579,3159
DB12582,3160
DB12584,3161
DB12585,3162
DB12589,3163
DB12590,3164
DB12593,3165
DB12598,3166
DB12604,3167
DB12609,3168
DB12610,3169
DB12611,3170
DB12612,3171
DB12615,3172
DB12617,3173
DB12618,3174
DB12625,3175
DB12629,3176
DB12645,3177
DB12647,3178
DB12649,3179
DB12661,3180
DB12667,3181
DB12670,3182
DB12681,3183
DB12687,3184
DB12692,3185
DB12693,3186
DB12698,3187
DB12699,3188
DB12701,3189
DB12704,3190
DB12708,3191
DB12710,3192
DB12712,3193
DB12713,3194
DB12718,3195
DB12725,3196
DB12732,3197
DB12734,3198
DB12736,3199
DB12749,3200
DB12752,3201
DB12753,3202
DB12766,3203
DB12768,3204
DB12769,3205
DB12770,3206
DB12771,3207
DB12773,3208
DB12775,3209
DB12776,3210
DB12779,3211
DB12781,3212
DB12783,3213
DB12789,3214
DB12799,3215
DB12803,3216
DB12806,3217
DB12807,3218
DB12814,3219
DB12815,3220
DB12820,3221
DB12821,3222
DB12826,3223
DB12829,3224
DB12831,3225
DB12832,3226
DB12833,3227
DB12836,3228
DB12839,3229
DB12842,3230
DB12843,3231
DB12844,3232
DB12845,3233
DB12846,3234
DB12849,3235
DB12863,3236
DB12866,3237
DB12867,3238
DB12870,3239
DB12873,3240
DB12877,3241
DB12883,3242
DB12884,3243
DB12890,3244
DB12891,3245
DB12893,3246
DB12901,3247
DB12902,3248
DB12909,3249
DB12912,3250
DB12916,3251
DB12921,3252
DB12923,3253
DB12926,3254
DB12927,3255
DB12930,3256
DB12942,3257
DB12943,3258
DB12945,3259
DB12947,3260
DB12951,3261
DB12952,3262
DB12958,3263
DB12967,3264
DB12972,3265
DB12975,3266
DB12976,3267
DB12987,3268
DB12989,3269
DB12991,3270
DB12996,3271
DB13001,3272
DB13003,3273
DB13014,3274
DB13025,3275
DB13026,3276
DB13027,3277
DB13028,3278
DB13029,3279
DB13036,3280
DB13044,3281
DB13045,3282
DB13058,3283
DB13064,3284
DB13066,3285
DB13068,3286
DB13069,3287
DB13070,3288
DB13074,3289
DB13075,3290
DB13082,3291
DB13092,3292
DB13097,3293
DB13099,3294
DB13105,3295
DB13108,3296
DB13114,3297
DB13116,3298
DB13124,3299
DB13125,3300
DB13127,3301
DB13128,3302
DB13132,3303
DB13133,3304
DB13135,3305
DB13136,3306
DB13139,3307
DB13140,3308
DB13141,3309
DB13142,3310
DB13143,3311
DB13144,3312
DB13145,3313
DB13146,3314
DB13148,3315
DB13149,3316
DB13150,3317
DB13151,3318
DB13152,3319
DB13156,3320
DB13160,3321
DB13166,3322
DB13167,3323
DB13169,3324
DB13170,3325
DB13172,3326
DB13173,3327
DB13174,3328
DB13178,3329
DB13179,3330
DB13180,3331
DB13185,3332
DB13189,3333
DB13191,3334
DB13192,3335
DB13196,3336
DB13200,3337
DB13201,3338
DB13203,3339
DB13206,3340
DB13209,3341
DB13211,3342
DB13214,3343
DB13217,3344
DB13225,3345
DB13229,3346
DB13231,3347
DB13232,3348
DB13233,3349
DB13234,3350
DB13240,3351
DB13241,3352
DB13249,3353
DB13255,3354
DB13257,3355
DB13259,3356
DB13261,3357
DB13266,3358
DB13269,3359
DB13293,3360
DB13295,3361
DB13307,3362
DB13312,3363
DB13314,3364
DB13322,3365
DB13323,3366
DB13337,3367
DB13345,3368
DB13346,3369
DB13352,3370
DB13359,3371
DB13374,3372
DB13375,3373
DB13381,3374
DB13384,3375
DB13385,3376
DB13394,3377
DB13443,3378
DB13456,3379
DB13488,3380
DB13500,3381
DB13501,3382
DB13503,3383
DB13508,3384
DB13509,3385
DB13514,3386
DB13520,3387
DB13524,3388
DB13530,3389
DB13532,3390
DB13538,3391
DB13544,3392
DB13550,3393
DB13563,3394
DB13587,3395
DB13595,3396
DB13609,3397
DB13612,3398
DB13615,3399
DB13620,3400
DB13624,3401
DB13626,3402
DB13627,3403
DB13643,3404
DB13646,3405
DB13648,3406
DB13650,3407
DB13654,3408
DB13657,3409
DB13660,3410
DB13667,3411
DB13679,3412
DB13682,3413
DB13689,3414
DB13694,3415
DB13704,3416
DB13707,3417
DB13711,3418
DB13720,3419
DB13735,3420
DB13739,3421
DB13743,3422
DB13746,3423
DB13749,3424
DB13757,3425
DB13760,3426
DB13767,3427
DB13769,3428
DB13772,3429
DB13775,3430
DB13781,3431
DB13782,3432
DB13783,3433
DB13786,3434
DB13792,3435
DB13795,3436
DB13800,3437
DB13805,3438
DB13809,3439
DB13831,3440
DB13835,3441
DB13836,3442
DB13837,3443
DB13841,3444
DB13843,3445
DB13845,3446
DB13849,3447
DB13850,3448
DB13851,3449
DB13854,3450
DB13857,3451
DB13863,3452
DB13866,3453
DB13867,3454
DB13868,3455
DB13871,3456
DB13872,3457
DB13873,3458
DB13874,3459
DB13875,3460
DB13876,3461
DB13878,3462
DB13879,3463
DB13884,3464
DB13886,3465
DB13909,3466
DB13910,3467
DB13916,3468
DB13917,3469
DB13919,3470
DB13923,3471
DB13925,3472
DB13928,3473
DB13929,3474
DB13933,3475
DB13940,3476
DB13941,3477
DB13943,3478
DB13944,3479
DB13946,3480
DB13947,3481
DB13948,3482
DB13949,3483
DB13950,3484
DB13951,3485
DB13952,3486
DB13953,3487
DB13954,3488
DB13955,3489
DB13956,3490
DB13958,3491
DB13961,3492
DB13967,3493
DB13975,3494
DB13976,3495
DB13977,3496
DB13979,3497
DB13981,3498
DB13984,3499
DB13985,3500
DB13989,3501
DB13993,3502
DB13995,3503
DB13996,3504
DB13997,3505
DB13999,3506
DB14001,3507
DB14002,3508
DB14003,3509
DB14004,3510
DB14006,3511
DB14007,3512
DB14009,3513
DB14010,3514
DB14011,3515
DB14015,3516
DB14016,3517
DB14018,3518
DB14019,3519
DB14022,3520
DB14025,3521
DB14026,3522
DB14027,3523
DB14028,3524
DB14029,3525
DB14031,3526
DB14033,3527
DB14035,3528
DB14039,3529
DB14041,3530
DB14042,3531
DB14043,3532
DB14049,3533
DB14050,3534
DB14055,3535
DB14056,3536
DB14057,3537
DB14059,3538
DB14060,3539
DB14061,3540
DB14062,3541
DB14063,3542
DB14064,3543
DB14065,3544
DB14066,3545
DB14067,3546
DB14068,3547
DB14069,3548
DB14070,3549
DB14071,3550
DB14072,3551
DB14089,3552
DB14093,3553
DB14094,3554
DB14125,3555
DB14126,3556
DB14132,3557
DB14184,3558
DB14185,3559
DB14186,3560
DB14193,3561
DB14194,3562
DB14207,3563
DB14208,3564
DB14209,3565
DB14210,3566
DB14211,3567
DB14213,3568
DB14217,3569
DB14219,3570
DB14221,3571
DB14231,3572
DB14232,3573
DB14337,3574
DB14394,3575
DB14409,3576
DB14443,3577
DB14449,3578
DB14473,3579
DB14476,3580
DB14479,3581
DB14481,3582
DB14482,3583
DB14483,3584
DB14484,3585
DB14485,3586
DB14486,3587
DB14487,3588
DB14488,3589
DB14489,3590
DB14490,3591
DB14491,3592
DB14492,3593
DB14493,3594
DB14498,3595
DB14499,3596
DB14500,3597
DB14502,3598
DB14503,3599
DB14504,3600
DB14506,3601
DB14507,3602
DB14508,3603
DB14509,3604
DB14512,3605
DB14513,3606
DB14514,3607
DB14515,3608
DB14516,3609
DB14517,3610
DB14519,3611
DB14520,3612
DB14521,3613
DB14526,3614
DB14527,3615
DB14528,3616
DB14529,3617
